date,entity_id,metric_name,withdrawal_transactions,deposit_transactions,surcharge_revenue,cash_loaded,cash_variance,settlement_variance,uptime_pct,jam_count,service_minutes_down,automation_minutes_saved,quality_score,priority_score,report_ready_flag
2026-01-06,DEV033,device_daily_operations,130,59,411.56,11200.26,92.26,37.69,96.9,0,42.1,26,97.5,29.7,Y
2026-01-06,DEV034,device_daily_operations,113,48,337.07,9775.62,-71.38,-19.71,97.7,0,18.4,12,98.6,28.8,Y
2026-01-06,DEV035,device_daily_operations,67,25,194.38,5156.01,-79.09,-30.32,96.28,0,68.1,34,96.7,29.8,Y
2026-01-06,DEV036,device_daily_operations,180,90,534.82,11844.76,31.59,7.77,96.46,0,50.9,44,97.8,31.0,Y
2026-01-07,DEV001,device_daily_operations,421,127,1458.92,39395.56,66.0,22.06,99.14,0,16.3,31,98.7,16.9,Y
2026-01-07,DEV002,device_daily_operations,242,148,835.07,13635.16,99.04,24.25,96.9,1,91.8,45,93.8,34.8,Y
2026-01-07,DEV003,device_daily_operations,302,160,1038.17,27757.45,-0.86,-0.29,100,0,0,69,100.0,11.0,Y
2026-01-07,DEV004,device_daily_operations,563,132,1562.54,46178.63,139.63,31.04,96.18,0,58.7,27,96.4,31.5,Y
2026-01-07,DEV005,device_daily_operations,388,177,1277.1,21261.28,254.23,75.79,99.85,0,1.2,58,97.1,13.4,Y
2026-01-07,DEV006,device_daily_operations,566,175,1915.47,33771.02,64.69,25.91,98.05,0,14.1,30,98.8,22.9,Y
2026-01-07,DEV007,device_daily_operations,192,41,654.55,13723.15,-41.08,-11.29,98.99,1,36.8,49,96.4,29.2,Y
2026-01-07,DEV008,device_daily_operations,399,156,1360.83,26246.5,-27.71,-10.22,100,0,0,61,99.7,8.4,Y
2026-01-07,DEV009,device_daily_operations,198,37,583.86,15171.16,-40.5,-16.67,99.31,1,69.4,46,95.3,23.5,Y
2026-01-07,DEV010,device_daily_operations,502,235,1582.29,32433.47,261.69,102.71,98.39,1,62.5,54,93.1,29.5,Y
2026-01-07,DEV011,device_daily_operations,245,86,756.51,21352.31,1852.56,764.34,98.39,1,70.6,14,75.1,61.5,N
2026-01-07,DEV012,device_daily_operations,416,143,1476.44,25141.45,57.8,14.5,97.81,0,17.3,75,98.7,27.9,Y
2026-01-07,DEV013,device_daily_operations,76,40,219.75,4411.82,77.48,22.92,99.59,2,93.7,48,92.2,30.7,Y
2026-01-07,DEV014,device_daily_operations,217,75,760.77,13051.16,-57.19,-19.36,94.61,0,63.1,48,97.1,38.6,Y
2026-01-07,DEV015,device_daily_operations,292,115,1024.74,19369.57,-176.69,-35.92,98.49,0,28.3,62,97.0,26.4,Y
2026-01-07,DEV016,device_daily_operations,196,135,621.04,12357.74,149.09,40.11,97.58,0,18.2,48,97.7,27.0,Y
2026-01-07,DEV017,device_daily_operations,203,88,711.86,17607.45,-44.49,-16.64,97.56,0,23.7,54,98.7,25.2,Y
2026-01-07,DEV018,device_daily_operations,380,118,1352.96,32686.85,-53.05,-13.35,99.72,0,2.1,60,99.3,13.5,Y
2026-01-07,DEV019,device_daily_operations,184,82,539.44,15990.07,192.0,71.82,100,0,0,53,97.9,11.4,Y
2026-01-07,DEV020,device_daily_operations,163,54,582.8,8882.61,-123.1,-33.62,100,0,0,50,98.6,13.2,Y
2026-01-07,DEV021,device_daily_operations,370,135,1112.77,27907.38,78.58,32.34,99.27,0,11.9,46,98.7,13.4,Y
2026-01-07,DEV022,device_daily_operations,249,83,693.44,22306.16,-69.96,-15.48,96.88,0,47.4,53,97.5,26.4,Y
2026-01-07,DEV023,device_daily_operations,218,86,733.87,20252.17,14.94,3.9,96.23,0,64.4,29,97.5,35.8,Y
2026-01-07,DEV024,device_daily_operations,221,106,688.74,16216.63,79.7,22.32,94.68,0,50.7,34,97.3,45.5,Y
2026-01-07,DEV025,device_daily_operations,374,88,1086.98,33288.7,-3.66,-1.1,97.11,1,69.6,64,95.7,31.9,Y
2026-01-07,DEV026,device_daily_operations,168,56,564.99,10697.82,39.28,9.65,94.61,0,78.9,26,96.7,38.3,Y
2026-01-07,DEV027,device_daily_operations,274,115,760.27,15340.18,-117.76,-25.82,98.95,1,52.1,26,95.0,30.8,Y
2026-01-07,DEV028,device_daily_operations,346,119,954.27,31299.37,45.66,15.36,98.26,0,32.4,39,98.3,18.3,Y
2026-01-07,DEV029,device_daily_operations,82,34,259.37,5143.73,68.03,28.03,98.01,0,22.9,29,98.4,20.1,Y
2026-01-07,DEV030,device_daily_operations,104,30,312.46,8463.16,10.53,3.57,97.46,0,37.5,29,98.5,22.1,Y
2026-01-07,DEV031,device_daily_operations,246,91,729.7,13842.66,-57.81,-20.27,96.03,0,34.9,34,98.1,30.8,Y
2026-01-07,DEV032,device_daily_operations,129,43,470.24,11176.64,-101.29,-24.54,97.07,0,21.8,49,98.1,32.8,Y
2026-01-07,DEV033,device_daily_operations,129,46,375.78,7469.63,-19.78,-6.75,95.06,0,84.4,40,96.8,38.5,Y
2026-01-07,DEV034,device_daily_operations,102,26,319.1,9126.32,-82.11,-32.51,94.19,0,56.2,33,97.1,48.3,Y
2026-01-07,DEV035,device_daily_operations,202,102,577.28,16408.04,-49.65,-15.89,99.12,0,15.5,40,98.9,13.6,Y
2026-01-07,DEV036,device_daily_operations,264,121,930.9,16160.57,-32.77,-9.12,98.33,0,20.9,28,98.9,20.8,Y
2026-01-08,DEV001,device_daily_operations,110,61,311.22,8643.71,1142.3,417.68,98.81,0,19.6,37,86.6,38.3,N
2026-01-08,DEV002,device_daily_operations,252,217,697.06,13649.57,17.14,4.62,97.72,1,68.7,43,95.6,28.8,Y
2026-01-08,DEV003,device_daily_operations,271,161,922.77,21098.65,55.22,14.0,97.52,0,45.6,43,97.8,25.7,Y
2026-01-08,DEV004,device_daily_operations,248,154,732.98,20605.51,229.36,82.57,100,1,19.0,70,95.0,20.1,Y
2026-01-08,DEV005,device_daily_operations,179,78,500.08,16787.91,-1.38,-0.51,97.23,0,45.0,57,98.4,23.2,Y
2026-01-08,DEV006,device_daily_operations,159,65,438.58,11262.74,-123.75,-38.53,97.19,0,43.2,43,97.1,28.7,Y
2026-01-08,DEV007,device_daily_operations,146,55,466.9,11440.57,-57.94,-11.89,96.8,0,26.8,34,98.4,33.5,Y
2026-01-08,DEV008,device_daily_operations,325,49,894.55,26281.23,73.84,23.01,97.02,1,71.0,29,94.8,33.6,Y
2026-01-08,DEV009,device_daily_operations,183,47,546.75,10248.59,44.91,15.88,98.21,0,17.5,48,98.9,21.7,Y
2026-01-08,DEV010,device_daily_operations,253,58,846.8,15387.58,106.81,22.2,96.52,1,50.8,16,95.2,37.0,Y
2026-01-08,DEV011,device_daily_operations,440,89,1483.2,32177.11,207.06,54.3,97.5,1,73.2,51,93.3,36.5,Y
2026-01-08,DEV012,device_daily_operations,313,104,967.73,21391.66,-588.34,-234.57,99.36,0,7.9,44,93.2,29.1,Y
2026-01-08,DEV013,device_daily_operations,105,22,318.45,8629.19,-218.12,-64.82,97.32,1,79.8,31,92.9,37.7,Y
2026-01-08,DEV014,device_daily_operations,374,106,1273.09,27405.67,-82.52,-21.55,94.0,0,48.9,38,97.3,42.4,Y
2026-01-08,DEV015,device_daily_operations,339,164,1005.75,31461.17,-1708.36,-499.92,99.2,0,12.8,22,80.6,50.3,N
2026-01-08,DEV016,device_daily_operations,78,41,222.83,5763.8,133.06,38.13,95.67,0,56.2,39,96.5,37.2,Y
2026-01-08,DEV017,device_daily_operations,92,39,307.2,6646.85,-0.68,-0.22,97.77,0,29.2,33,99.0,23.3,Y
2026-01-08,DEV018,device_daily_operations,253,117,717.94,20330.17,113.38,37.27,98.1,0,29.6,45,97.7,23.5,Y
2026-01-08,DEV019,device_daily_operations,60,41,205.1,4222.11,-13.86,-4.83,99.35,0,5.7,44,99.6,11.8,Y
2026-01-08,DEV020,device_daily_operations,197,81,690.23,15277.83,-44.32,-16.29,99.25,0,9.0,34,99.2,15.9,Y
2026-01-08,DEV021,device_daily_operations,257,147,866.77,15663.12,-1689.23,-479.53,93.93,0,99.4,10,77.7,72.0,N
2026-01-08,DEV022,device_daily_operations,146,62,528.12,13551.67,-35.43,-9.94,96.94,0,30.5,27,98.5,25.4,Y
2026-01-08,DEV023,device_daily_operations,289,103,959.28,17928.28,-152.62,-58.35,94.82,0,82.1,38,95.4,46.1,Y
2026-01-08,DEV024,device_daily_operations,174,42,533.66,12739.37,142.01,31.62,99.18,0,12.8,36,98.0,22.0,Y
2026-01-08,DEV025,device_daily_operations,419,123,1207.05,33859.46,-122.33,-47.78,96.5,0,29.0,43,97.6,29.4,Y
2026-01-08,DEV026,device_daily_operations,153,94,532.84,8889.18,-10.18,-1.98,100,0,0,32,99.9,8.1,Y
2026-01-08,DEV027,device_daily_operations,392,99,1224.96,33525.59,-33.7,-12.53,96.39,0,65.4,63,97.3,35.3,Y
2026-01-08,DEV028,device_daily_operations,224,88,746.56,18861.77,-43.75,-16.91,98.01,0,29.1,45,98.5,19.7,Y
2026-01-08,DEV029,device_daily_operations,187,66,577.73,13303.24,-24.37,-10.14,97.89,1,58.4,59,95.8,28.0,Y
2026-01-08,DEV030,device_daily_operations,190,91,681.94,14938.63,-3.3,-1.34,98.15,1,93.2,50,94.8,26.2,Y
2026-01-08,DEV031,device_daily_operations,95,51,307.68,6662.98,51.25,11.93,96.29,0,48.4,47,97.7,29.2,Y
2026-01-08,DEV032,device_daily_operations,136,65,375.08,10983.03,58.1,20.95,96.74,0,55.0,32,97.4,33.8,Y
2026-01-08,DEV033,device_daily_operations,163,90,581.94,14162.15,1312.7,487.13,98.84,0,18.1,49,84.8,41.2,N
2026-01-08,DEV034,device_daily_operations,165,83,533.64,8958.38,7.12,1.83,96.15,0,71.9,45,97.4,36.2,Y
2026-01-08,DEV035,device_daily_operations,82,43,273.22,7510.38,81.0,18.58,98.61,0,22.1,14,98.3,17.0,Y
2026-01-08,DEV036,device_daily_operations,143,50,443.19,11326.84,6.99,1.68,98.41,1,72.6,53,95.5,27.9,Y
2026-01-09,DEV001,device_daily_operations,404,220,1448.44,23531.15,9.44,1.84,97.93,0,35.6,37,98.6,22.6,Y
2026-01-09,DEV002,device_daily_operations,297,122,1029.92,22521.21,-40.23,-7.54,99.46,0,8.7,50,99.2,11.6,Y
2026-01-09,DEV003,device_daily_operations,187,129,515.1,14560.98,-55.63,-22.8,100,2,40.0,44,94.4,28.0,Y
2026-01-09,DEV004,device_daily_operations,480,209,1415.38,41947.17,147.12,33.96,98.71,1,40.3,25,95.1,25.7,Y
2026-01-09,DEV005,device_daily_operations,292,128,820.7,16915.0,-12.67,-5.29,97.56,0,19.2,35,99.2,21.5,Y
2026-01-09,DEV006,device_daily_operations,542,186,1639.61,41932.8,-82.53,-16.24,97.24,0,30.1,58,98.0,27.7,Y
2026-01-09,DEV007,device_daily_operations,393,185,1128.25,32744.33,-27.03,-9.96,98.42,0,16.3,21,99.1,24.0,Y
2026-01-09,DEV008,device_daily_operations,399,207,1167.79,33253.37,109.93,35.79,97.36,1,74.9,17,94.3,32.4,Y
2026-01-09,DEV009,device_daily_operations,149,33,482.63,13998.42,-146.91,-46.86,99.12,0,6.5,31,98.1,18.5,Y
2026-01-09,DEV010,device_daily_operations,438,172,1402.45,35262.13,121.67,46.93,95.42,0,37.0,55,97.3,35.3,Y
2026-01-09,DEV011,device_daily_operations,226,82,666.01,16612.29,139.54,54.33,98.92,1,39.8,61,95.2,27.5,Y
2026-01-09,DEV012,device_daily_operations,145,72,441.04,11911.67,-182.37,-49.81,96.54,2,143.9,26,89.2,53.2,Y
2026-01-09,DEV013,device_daily_operations,372,147,1195.98,25687.77,-137.21,-37.1,97.69,0,41.0,55,97.0,26.2,Y
2026-01-09,DEV014,device_daily_operations,187,90,600.85,12198.46,-64.2,-20.87,99.3,0,6.3,41,99.1,12.9,Y
2026-01-09,DEV015,device_daily_operations,183,88,600.55,14619.94,-69.31,-25.97,97.32,0,34.1,25,98.0,30.8,Y
2026-01-09,DEV016,device_daily_operations,354,143,1138.1,24857.26,-27.6,-5.23,96.95,0,30.8,39,98.6,28.3,Y
2026-01-09,DEV017,device_daily_operations,342,114,1196.09,26687.47,-192.08,-44.56,97.39,0,33.4,31,96.7,28.8,Y
2026-01-09,DEV018,device_daily_operations,168,65,492.6,14848.46,138.19,44.66,99.0,1,27.6,48,95.7,27.0,Y
2026-01-09,DEV019,device_daily_operations,350,98,1114.41,20724.6,-28.94,-9.38,97.26,0,43.9,29,98.1,23.5,Y
2026-01-09,DEV020,device_daily_operations,487,97,1550.56,41271.72,-149.42,-40.18,98.16,1,86.9,46,93.4,31.8,Y
2026-01-09,DEV021,device_daily_operations,233,100,766.21,17649.57,-115.92,-24.59,98.23,0,30.6,43,97.6,19.8,Y
2026-01-09,DEV022,device_daily_operations,228,117,648.87,16197.77,-82.75,-15.04,98.57,0,15.5,23,98.5,17.3,Y
2026-01-09,DEV023,device_daily_operations,203,112,625.89,15467.88,-66.25,-18.25,95.46,0,62.1,60,97.0,41.0,Y
2026-01-09,DEV024,device_daily_operations,249,84,707.22,18509.1,-121.36,-47.0,97.73,0,37.2,49,97.3,29.5,Y
2026-01-09,DEV025,device_daily_operations,270,73,848.3,15272.07,-19.48,-6.48,97.84,0,27.3,15,98.8,20.1,Y
2026-01-09,DEV026,device_daily_operations,160,98,558.11,12737.86,-148.21,-50.02,97.46,0,19.5,79,97.7,24.6,Y
2026-01-09,DEV027,device_daily_operations,403,133,1121.33,25618.82,-62.05,-22.84,99.24,0,11.0,40,98.9,20.2,Y
2026-01-09,DEV028,device_daily_operations,73,28,236.86,6062.33,64.75,17.96,97.79,0,34.1,44,98.1,21.3,Y
2026-01-09,DEV029,device_daily_operations,243,80,778.96,18551.89,-6.92,-1.57,99.31,1,51.0,33,96.3,19.9,Y
2026-01-09,DEV030,device_daily_operations,177,129,563.79,11280.37,-89.1,-33.43,99.36,0,11.9,31,98.6,13.1,Y
2026-01-09,DEV031,device_daily_operations,171,57,518.84,15769.25,-1066.31,-289.87,95.99,0,61.8,31,85.9,49.4,N
2026-01-09,DEV032,device_daily_operations,153,78,469.43,13735.22,57.85,20.81,97.37,0,24.0,57,98.5,30.3,Y
2026-01-09,DEV033,device_daily_operations,137,71,479.87,9349.03,-14.4,-3.4,98.74,0,12.3,53,99.4,18.2,Y
2026-01-09,DEV034,device_daily_operations,111,47,392.04,8173.18,-2321.21,-624.61,99.28,0,12.7,41,73.8,61.0,N
2026-01-09,DEV035,device_daily_operations,285,143,982.77,20602.03,-8.46,-2.49,97.58,0,28.4,37,98.9,21.4,Y
2026-01-09,DEV036,device_daily_operations,106,35,316.58,6866.29,-10.88,-3.47,97.71,0,23.2,60,99.1,23.8,Y
2026-01-10,DEV001,device_daily_operations,317,184,1067.47,27441.94,193.12,74.36,98.41,0,13.6,51,97.4,23.3,Y
2026-01-10,DEV002,device_daily_operations,327,92,1192.24,28768.02,-47.89,-17.11,98.71,0,15.6,42,98.9,15.9,Y
2026-01-10,DEV003,device_daily_operations,429,199,1363.74,33974.44,8.19,1.57,96.59,0,32.7,47,98.7,29.9,Y
2026-01-10,DEV004,device_daily_operations,444,152,1300.5,34203.89,90.71,23.82,96.75,0,49.3,49,97.2,27.5,Y
2026-01-10,DEV005,device_daily_operations,579,295,2090.73,51374.85,109.06,38.91,96.58,0,35.7,32,97.5,28.7,Y
2026-01-10,DEV006,device_daily_operations,288,173,959.09,18676.78,157.47,41.33,94.92,0,78.9,62,95.4,41.8,Y
2026-01-10,DEV007,device_daily_operations,473,83,1701.09,38799.19,-210.03,-46.24,97.46,0,24.9,35,96.8,32.6,Y
2026-01-10,DEV008,device_daily_operations,165,82,492.72,9934.81,122.6,23.65,100,0,0,23,98.6,10.1,Y
2026-01-10,DEV009,device_daily_operations,381,195,1344.1,27694.03,175.85,67.04,97.32,1,84.4,45,93.2,36.9,Y
2026-01-10,DEV010,device_daily_operations,611,190,1968.1,48624.07,168.8,54.32,100,0,0,48,98.1,11.0,Y
2026-01-10,DEV011,device_daily_operations,389,120,1366.62,26356.85,54.98,15.34,97.9,0,27.9,43,98.4,23.6,Y
2026-01-10,DEV012,device_daily_operations,351,178,1083.28,24734.77,14.72,5.36,94.8,0,86.1,22,96.8,43.7,Y
2026-01-10,DEV013,device_daily_operations,385,194,1374.05,33226.65,-146.96,-34.23,97.3,1,104.7,52,92.8,36.5,Y
2026-01-10,DEV014,device_daily_operations,237,146,801.16,17462.12,-72.41,-16.2,98.65,0,19.5,62,98.5,16.7,Y
2026-01-10,DEV015,device_daily_operations,296,119,817.92,18555.51,-19.72,-4.82,96.48,0,34.4,18,98.6,34.6,Y
2026-01-10,DEV016,device_daily_operations,307,202,952.68,23248.4,-1.49,-0.39,99.59,1,70.2,12,95.7,21.3,Y
2026-01-10,DEV017,device_daily_operations,214,115,780.05,13260.98,-178.9,-65.18,99.03,0,11.9,67,97.6,19.6,Y
2026-01-10,DEV018,device_daily_operations,76,53,217.35,5566.94,26.86,6.92,95.42,0,83.7,38,96.7,36.7,Y
2026-01-10,DEV019,device_daily_operations,295,165,916.34,18798.45,-39.85,-13.23,98.79,0,12.5,50,99.1,15.3,Y
2026-01-10,DEV020,device_daily_operations,83,36,274.95,4680.45,-56.16,-13.46,97.45,0,28.2,42,98.4,26.0,Y
2026-01-10,DEV021,device_daily_operations,161,44,445.84,11126.83,38.92,14.37,98.87,0,13.8,14,99.1,14.8,Y
2026-01-10,DEV022,device_daily_operations,141,63,422.69,12302.81,-80.08,-23.83,97.5,0,27.2,34,98.1,23.1,Y
2026-01-10,DEV023,device_daily_operations,409,194,1352.87,28042.27,70.49,20.37,94.67,0,84.2,24,96.2,45.4,Y
2026-01-10,DEV024,device_daily_operations,194,90,645.4,11333.2,-46.15,-15.88,100,0,0,33,99.5,15.7,Y
2026-01-10,DEV025,device_daily_operations,344,139,1139.18,26698.54,-1560.54,-317.88,98.98,0,15.2,29,82.1,41.9,N
2026-01-10,DEV026,device_daily_operations,81,49,249.06,6782.87,64.59,19.24,100,0,0,38,99.3,9.1,Y
2026-01-10,DEV027,device_daily_operations,331,76,939.18,27475.28,60.45,21.54,99.55,0,4.3,36,99.2,18.4,Y
2026-01-10,DEV028,device_daily_operations,330,166,1013.82,23875.11,-70.38,-22.1,96.9,0,50.1,33,97.4,26.2,Y
2026-01-10,DEV029,device_daily_operations,186,66,603.58,17460.57,34.53,7.53,98.74,1,52.2,41,96.0,23.5,Y
2026-01-10,DEV030,device_daily_operations,126,77,455.55,9059.4,-29.52,-9.18,98.7,0,20.7,55,98.9,15.6,Y
2026-01-10,DEV031,device_daily_operations,172,69,476.36,14942.95,6.66,2.62,97.99,2,95.3,43,92.9,35.1,Y
2026-01-10,DEV032,device_daily_operations,148,45,438.03,12793.56,-39.45,-11.46,95.6,0,77.7,51,96.8,39.7,Y
2026-01-10,DEV033,device_daily_operations,56,25,199.75,4357.32,20.51,6.07,97.93,0,31.9,44,98.6,22.8,Y
2026-01-10,DEV034,device_daily_operations,250,90,883.2,15767.18,120.97,31.48,95.44,0,82.9,31,95.7,42.1,Y
2026-01-10,DEV035,device_daily_operations,53,19,180.65,3694.91,22.25,7.02,99.89,0,1.0,62,99.7,8.9,Y
2026-01-10,DEV036,device_daily_operations,263,75,817.74,15097.03,43.34,9.34,99.24,0,12.2,56,99.1,16.0,Y
2026-01-11,DEV001,device_daily_operations,335,208,995.49,19050.03,-146.45,-40.26,97.94,0,39.1,33,97.0,25.0,Y
2026-01-11,DEV002,device_daily_operations,322,239,934.55,21892.35,73.56,19.39,100,0,0,60,99.2,9.3,Y
2026-01-11,DEV003,device_daily_operations,344,135,1239.79,31327.8,-42.87,-9.32,98.84,0,18.5,35,98.9,18.2,Y
2026-01-11,DEV004,device_daily_operations,356,123,1212.87,21236.79,-2002.04,-462.17,99.39,0,8.3,17,77.5,47.7,N
2026-01-11,DEV005,device_daily_operations,75,57,210.75,6031.12,-11.89,-2.71,96.84,0,39.7,30,98.4,25.5,Y
2026-01-11,DEV006,device_daily_operations,343,136,1107.34,21079.65,-137.41,-37.29,99.36,0,6.9,40,98.2,17.0,Y
2026-01-11,DEV007,device_daily_operations,520,170,1594.7,41084.8,-47.95,-12.14,97.38,0,18.9,43,98.8,30.1,Y
2026-01-11,DEV008,device_daily_operations,360,103,1063.09,24361.72,32.6,8.9,97.96,2,107.4,41,92.2,35.7,Y
2026-01-11,DEV009,device_daily_operations,345,137,1231.22,23174.13,219.96,72.62,94.8,0,46.0,53,95.9,43.6,Y
2026-01-11,DEV010,device_daily_operations,534,243,1947.03,49678.59,-68.32,-14.56,95.93,0,72.9,12,96.6,31.5,Y
2026-01-11,DEV011,device_daily_operations,166,58,570.86,14808.08,40.26,14.2,98.13,1,35.4,68,96.5,30.0,Y
2026-01-11,DEV012,device_daily_operations,421,148,1446.64,33039.77,-321.4,-114.8,97.4,0,22.3,49,95.6,35.0,Y
2026-01-11,DEV013,device_daily_operations,182,74,530.64,12648.71,-2003.79,-589.88,96.85,0,49.0,21,76.0,64.8,N
2026-01-11,DEV014,device_daily_operations,360,158,1290.38,33633.04,2523.64,589.05,100,0,0,16,72.0,53.8,N
2026-01-11,DEV015,device_daily_operations,304,81,992.48,22935.7,-96.71,-31.52,98.77,1,79.4,20,94.3,31.4,Y
2026-01-11,DEV016,device_daily_operations,76,37,261.34,7030.28,-27.23,-8.29,98.02,0,27.1,56,98.7,22.4,Y
2026-01-11,DEV017,device_daily_operations,170,92,538.43,13573.49,184.55,51.93,96.79,0,42.4,38,96.4,32.0,Y
2026-01-11,DEV018,device_daily_operations,120,45,426.83,10779.82,-242.32,-51.49,98.48,0,13.9,50,96.8,23.8,Y
2026-01-11,DEV019,device_daily_operations,365,152,1175.82,25317.68,-95.35,-33.94,96.55,1,73.4,54,94.5,36.6,Y
2026-01-11,DEV020,device_daily_operations,332,136,966.45,27383.99,-9.74,-2.54,97.34,1,50.8,20,96.3,33.8,Y
2026-01-11,DEV021,device_daily_operations,278,175,879.25,24524.17,-15.08,-5.97,99.33,0,10.8,41,99.4,11.9,Y
2026-01-11,DEV022,device_daily_operations,351,95,1053.11,27780.04,1.86,0.54,96.93,0,21.7,49,99.2,24.8,Y
2026-01-11,DEV023,device_daily_operations,176,71,501.25,16499.9,-27.36,-9.3,97.24,0,49.9,31,97.9,30.6,Y
2026-01-11,DEV024,device_daily_operations,125,41,430.21,8364.11,-152.87,-34.03,96.71,0,59.8,47,96.2,35.7,Y
2026-01-11,DEV025,device_daily_operations,274,65,925.09,21504.11,-19.83,-4.15,98.38,0,19.4,31,99.1,17.2,Y
2026-01-11,DEV026,device_daily_operations,68,34,202.89,5236.39,-5.03,-1.64,97.38,0,31.8,19,98.8,22.4,Y
2026-01-11,DEV027,device_daily_operations,279,83,767.65,15333.69,4.46,1.67,94.9,0,53.5,34,98.0,43.0,Y
2026-01-11,DEV028,device_daily_operations,117,41,351.41,10016.11,-44.57,-11.76,96.81,0,46.8,32,97.8,26.3,Y
2026-01-11,DEV029,device_daily_operations,114,65,347.41,7696.99,-18.39,-5.06,98.14,0,31.7,26,98.7,18.5,Y
2026-01-11,DEV030,device_daily_operations,212,56,760.02,11923.07,-34.18,-13.47,96.93,0,50.3,38,97.8,25.4,Y
2026-01-11,DEV031,device_daily_operations,167,104,501.4,9226.24,42.72,14.72,97.26,0,30.8,12,98.4,23.8,Y
2026-01-11,DEV032,device_daily_operations,110,39,329.38,6321.91,-30.23,-11.71,96.05,0,42.5,18,98.1,37.1,Y
2026-01-11,DEV033,device_daily_operations,81,56,224.57,5937.83,60.31,16.27,97.17,0,23.0,44,98.5,27.7,Y
2026-01-11,DEV034,device_daily_operations,278,127,933.81,16487.81,21.64,5.6,94.25,0,108.1,35,95.9,46.9,Y
2026-01-11,DEV035,device_daily_operations,50,30,142.14,4232.36,-0.69,-0.24,97.91,0,26.4,38,99.1,19.4,Y
2026-01-11,DEV036,device_daily_operations,227,79,654.76,14742.62,-39.95,-9.94,97.09,0,43.7,36,98.0,27.7,Y
2026-01-12,DEV001,device_daily_operations,116,37,326.44,9109.54,96.2,23.57,99.4,1,36.3,32,95.8,24.0,Y
2026-01-12,DEV002,device_daily_operations,305,132,1011.54,24889.52,36.16,9.84,100,1,55.0,49,95.8,16.6,Y
2026-01-12,DEV003,device_daily_operations,354,143,1003.1,30477.28,-184.69,-56.89,98.84,1,40.6,37,94.7,28.7,Y
2026-01-12,DEV004,device_daily_operations,456,192,1414.91,37384.97,-124.09,-50.55,96.37,1,77.6,67,94.0,38.1,Y
2026-01-12,DEV005,device_daily_operations,341,69,1114.12,25342.43,6.62,1.75,97.67,0,37.7,44,98.6,20.8,Y
2026-01-12,DEV006,device_daily_operations,410,94,1186.18,30050.94,164.99,50.8,96.74,0,47.2,51,96.5,31.9,Y
2026-01-12,DEV007,device_daily_operations,111,75,379.11,9154.88,-164.05,-60.53,95.13,0,72.8,38,95.6,44.6,Y
2026-01-12,DEV008,device_daily_operations,492,215,1694.55,34024.97,37.25,9.46,97.72,0,34.7,53,98.3,21.1,Y
2026-01-12,DEV009,device_daily_operations,414,168,1336.45,28814.11,68.7,24.81,97.98,0,30.2,18,98.2,23.4,Y
2026-01-12,DEV010,device_daily_operations,436,214,1587.59,33706.76,-54.27,-18.62,99.02,1,55.3,24,95.6,22.3,Y
2026-01-12,DEV011,device_daily_operations,409,197,1443.41,25934.55,118.41,22.82,97.38,0,29.6,15,97.6,27.6,Y
2026-01-12,DEV012,device_daily_operations,295,110,1034.26,17750.35,103.03,22.83,96.06,1,108.4,56,93.2,46.4,Y
2026-01-12,DEV013,device_daily_operations,147,63,518.05,13192.26,16.46,4.69,100,0,0,41,99.8,11.3,Y
2026-01-12,DEV014,device_daily_operations,271,106,802.99,20072.74,63.95,14.98,95.42,0,59.5,42,97.2,34.3,Y
2026-01-12,DEV015,device_daily_operations,359,109,1223.53,33510.2,8.18,2.2,97.92,0,16.6,23,99.3,26.4,Y
2026-01-12,DEV016,device_daily_operations,214,98,700.14,16803.61,-28.69,-10.27,98.33,0,24.4,40,98.8,20.7,Y
2026-01-12,DEV017,device_daily_operations,257,110,714.92,23365.05,64.73,16.8,94.46,0,58.3,75,97.2,42.6,Y
2026-01-12,DEV018,device_daily_operations,234,70,745.59,13823.05,44.53,8.57,99.48,1,43.6,40,96.1,22.7,Y
2026-01-12,DEV019,device_daily_operations,123,40,411.22,8461.25,45.21,8.29,98.93,0,15.1,47,99.0,14.6,Y
2026-01-12,DEV020,device_daily_operations,166,97,581.64,13962.34,17.72,4.65,94.95,0,92.0,46,96.5,39.1,Y
2026-01-12,DEV021,device_daily_operations,308,105,861.56,22348.66,39.35,14.02,95.93,0,65.4,59,97.2,31.0,Y
2026-01-12,DEV022,device_daily_operations,268,168,806.66,23019.15,-80.12,-27.99,98.08,0,33.5,43,97.9,19.9,Y
2026-01-12,DEV023,device_daily_operations,203,46,619.45,13130.75,-32.17,-10.71,97.3,1,83.7,37,94.9,38.3,Y
2026-01-12,DEV024,device_daily_operations,108,60,327.45,5877.7,44.21,15.09,95.16,0,73.3,23,96.9,42.3,Y
2026-01-12,DEV025,device_daily_operations,66,26,184.88,5132.53,17.53,4.08,98.66,0,9.7,51,99.5,15.6,Y
